Lon Lat b theta_s theta_fc theta_wp awc_mm u00 u01 u02 u03 u04 u05 u06 u07 u08 u09 u10 u11 u12 u13 u14
168.7500 74.7445 7.26382 0.437020 0.343237 0.177412 203.259 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.556963 0.233500 0.233500 0.233500
-118.1250 74.7445 6.60433 0.431810 0.325455 0.157493 161.430 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.531723 0.179900 0.179900 0.179900 0.179900 0.179900 0.179900
-112.5000 74.7445 7.30900 0.440481 0.350644 0.181982 165.334 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.655451 0.191200 0.191200 0.191200 0.191200 0.191200 0.191200
-106.8750 74.7445 7.35140 0.441880 0.353880 0.184357 194.007 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.777509 0.166700 0.166700 0.166700 0.166700
-101.2500 74.7445 6.52544 0.431810 0.324470 0.155644 230.698 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.486500 0.178400
-95.6250 74.7445 5.96582 0.422340 0.297502 0.133205 246.446 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-90.0000 74.7445 5.78150 0.415753 0.281542 0.122871 238.007 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-84.3750 74.7445 6.69122 0.427381 0.317719 0.155205 243.771 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-78.7500 74.7445 7.32545 0.436318 0.342447 0.177990 246.686 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-73.1250 74.7445 6.68139 0.428703 0.320201 0.156253 245.922 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
56.2500 69.2130 6.09013 0.430396 0.315701 0.143691 258.014 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
61.8750 69.2130 6.70015 0.436835 0.336854 0.164710 258.217 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
67.5000 69.2130 5.61751 0.415055 0.277261 0.118109 238.728 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
73.1250 69.2130 5.84119 0.417868 0.286664 0.126171 240.740 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
78.7500 69.2130 6.51053 0.429234 0.319086 0.152804 249.422 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
84.3750 69.2130 7.14505 0.436815 0.341630 0.174655 250.462 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
90.0000 69.2130 7.14257 0.437134 0.342248 0.174930 250.976 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
95.6250 69.2130 7.06825 0.436311 0.339820 0.172468 236.944 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.158434
101.2500 69.2130 7.24494 0.437792 0.344598 0.177810 243.065 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.573275
106.8750 69.2130 7.59171 0.440614 0.353481 0.187990 218.321 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.756736 0.217800 0.217800
112.5000 69.2130 7.97528 0.443677 0.362741 0.198863 186.181 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.927947 0.286600 0.286600 0.286600 0.286600 0.286600
118.1250 69.2130 7.69967 0.438690 0.350611 0.188122 169.809 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.492704 0.326300 0.326300 0.326300 0.326300 0.326300 0.326300
123.7500 69.2130 7.60370 0.438074 0.348544 0.185549 171.489 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.520120 0.333500 0.333500 0.333500 0.333500 0.333500 0.333500
129.3750 69.2130 7.91360 0.441368 0.357685 0.195175 173.098 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.683488 0.328000 0.328000 0.328000 0.328000 0.328000 0.328000
135.0000 69.2130 8.27699 0.445335 0.368244 0.206352 168.303 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.501830 0.315700 0.315700 0.315700 0.315700 0.315700 0.315700
140.6250 69.2130 7.98954 0.442959 0.361427 0.198356 162.729 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.967220 0.287400 0.287400 0.287400 0.287400 0.287400 0.287400 0.287400
146.2500 69.2130 6.57783 0.424494 0.310616 0.149873 201.788 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.783671 0.256600 0.256600 0.256600
151.8750 69.2130 7.08576 0.436383 0.340150 0.172925 212.642 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.271295 0.222300 0.222300
157.5000 69.2130 7.02831 0.436076 0.338927 0.171353 178.313 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.605879 0.207000 0.207000 0.207000 0.207000 0.207000
163.1250 69.2130 7.03321 0.435408 0.337635 0.170781 159.113 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.934448 0.228800 0.228800 0.228800 0.228800 0.228800 0.228800 0.228800
-106.8750 69.2130 6.21784 0.430352 0.317418 0.146828 175.705 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.781303 0.103700 0.103700 0.103700 0.103700 0.103700
-101.2500 69.2130 6.06642 0.426641 0.307676 0.139609 212.739 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.425530 0.116200 0.116200
-95.6250 69.2130 7.01299 0.432559 0.331730 0.167465 246.398 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-90.0000 69.2130 6.76825 0.426500 0.316960 0.156102 241.287 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-84.3750 69.2130 7.43932 0.434951 0.340862 0.178949 242.869 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-78.7500 69.2130 8.17358 0.443438 0.363767 0.202355 242.118 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-73.1250 69.2130 8.25963 0.438612 0.355061 0.198723 234.507 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-67.5000 69.2130 6.45034 0.414934 0.290662 0.138239 228.633 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-61.8750 69.2130 6.80474 0.420620 0.306163 0.151358 232.207 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-56.2500 69.2130 7.12520 0.428913 0.325834 0.166268 239.348 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
0.0000 63.6786 7.30219 0.437258 0.344090 0.178471 157.715 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.670541 0.264600 0.264600 0.264600 0.264600 0.264600 0.264600 0.264600
5.6250 63.6786 7.28311 0.434948 0.339311 0.175690 194.616 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.724744 0.292400 0.292400 0.292400 0.292400
11.2500 63.6786 6.94280 0.429956 0.325803 0.163340 241.237 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.848752
16.8750 63.6786 6.77259 0.427061 0.318106 0.156738 242.053 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
22.5000 63.6786 7.59461 0.436012 0.344411 0.183211 241.801 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
28.1250 63.6786 7.05404 0.428838 0.324891 0.164666 240.337 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
33.7500 63.6786 6.76690 0.430342 0.324496 0.159791 247.058 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
39.3750 63.6786 6.77899 0.436065 0.336170 0.165749 255.631 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
45.0000 63.6786 6.59742 0.433767 0.329344 0.159254 255.135 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
67.5000 63.6786 7.34230 0.431597 0.333355 0.173524 239.746 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
73.1250 63.6786 7.08799 0.427730 0.323134 0.164309 238.237 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
78.7500 63.6786 7.04526 0.430656 0.328339 0.166273 243.099 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
84.3750 63.6786 7.39106 0.436006 0.342471 0.179039 245.148 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
90.0000 63.6786 7.41749 0.437314 0.345315 0.180944 246.557 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
95.6250 63.6786 7.42982 0.438669 0.348130 0.182614 248.274 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
101.2500 63.6786 7.99386 0.445003 0.365523 0.200669 223.280 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.992036 0.276000 0.276000
106.8750 63.6786 8.66340 0.450490 0.380921 0.219042 213.032 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.471920 0.344000 0.344000
112.5000 63.6786 8.01819 0.443077 0.361882 0.199031 244.276 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
118.1250 63.6786 8.74615 0.448582 0.377675 0.218315 239.040 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
123.7500 63.6786 8.08667 0.440389 0.357145 0.197423 239.583 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
129.3750 63.6786 7.93229 0.439012 0.353221 0.193014 216.887 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.587140 0.475400 0.475400
135.0000 63.6786 8.78872 0.448567 0.377902 0.219027 181.075 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.649326 0.458000 0.458000 0.458000 0.458000 0.458000 0.458000
140.6250 63.6786 9.12074 0.452623 0.387664 0.229191 159.422 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.712690 0.418400 0.418400 0.418400 0.418400 0.418400 0.418400 0.418400 0.418400
146.2500 63.6786 7.45466 0.432503 0.336243 0.176759 177.346 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.904749 0.369200 0.369200 0.369200 0.369200 0.369200 0.369200
151.8750 63.6786 7.36481 0.437024 0.344234 0.179545 174.553 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.735922 0.310500 0.310500 0.310500 0.310500 0.310500 0.310500
157.5000 63.6786 6.84018 0.432167 0.328995 0.163241 183.446 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.671315 0.279200 0.279200 0.279200 0.279200 0.279200
-151.8750 63.6786 13.06199 0.469735 0.431831 0.299177 173.181 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.684459 0.456900 0.456900 0.456900
-118.1250 63.6786 6.94920 0.436720 0.339383 0.170257 253.690 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-112.5000 63.6786 6.27654 0.427516 0.312484 0.145591 250.340 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-106.8750 63.6786 6.06896 0.424109 0.302628 0.137363 247.897 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-101.2500 63.6786 5.97169 0.421385 0.295704 0.132505 244.799 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-95.6250 63.6786 6.76753 0.430640 0.325097 0.160097 247.499 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-90.0000 63.6786 7.13679 0.433652 0.335234 0.171252 245.972 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-78.7500 63.6786 7.20119 0.424552 0.318359 0.163612 232.121 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-73.1250 63.6786 7.66318 0.428886 0.331391 0.177283 231.162 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-67.5000 63.6786 8.10286 0.437597 0.351878 0.194742 235.704 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-61.8750 63.6786 8.04659 0.434861 0.346186 0.190801 233.078 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-56.2500 63.6786 8.40565 0.437526 0.354110 0.200199 230.867 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-50.6250 63.6786 7.85479 0.436683 0.348043 0.189054 238.483 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-5.6250 63.6786 6.40416 0.429670 0.318566 0.150701 160.744 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.882494 0.241900 0.241900 0.241900 0.241900 0.241900 0.241900 0.241900
0.0000 58.1430 6.51166 0.428275 0.317186 0.151914 157.074 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.507940 0.166000 0.166000 0.166000 0.166000 0.166000 0.166000
5.6250 58.1430 7.30621 0.436920 0.343456 0.178206 161.941 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.538025 0.210300 0.210300 0.210300 0.210300 0.210300 0.210300
11.2500 58.1430 7.58899 0.438580 0.349411 0.185783 171.626 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.824408 0.277400 0.277400 0.277400 0.277400 0.277400 0.277400
16.8750 58.1430 8.59337 0.447215 0.374055 0.214126 186.255 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.744105 0.380400 0.380400 0.380400 0.380400 0.380400
22.5000 58.1430 7.91776 0.437362 0.349896 0.190985 232.953 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.659415
28.1250 58.1430 9.15942 0.450020 0.382830 0.226836 233.991 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
33.7500 58.1430 7.50591 0.435850 0.343264 0.181243 243.031 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
90.0000 58.1430 7.47243 0.435686 0.342624 0.180389 243.353 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
95.6250 58.1430 8.34101 0.444271 0.366607 0.206350 240.385 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
101.2500 58.1430 8.40683 0.446299 0.371035 0.209784 241.876 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
106.8750 58.1430 9.03988 0.450944 0.383965 0.225939 221.570 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.794329 0.613400 0.613400
112.5000 58.1430 9.09457 0.449944 0.382330 0.225696 230.652 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.725534
118.1250 58.1430 9.19708 0.449175 0.381413 0.226481 232.398 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
123.7500 58.1430 9.39129 0.452228 0.388281 0.233058 232.835 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
129.3750 58.1430 8.15461 0.439687 0.356315 0.197939 237.563 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
135.0000 58.1430 7.89497 0.437031 0.349061 0.190197 221.944 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.816126 0.577300 0.577300
140.6250 58.1430 8.53441 0.444700 0.368772 0.210289 200.811 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.988874 0.536400 0.536400 0.536400 0.536400 0.536400
146.2500 58.1430 8.38749 0.443120 0.364693 0.205928 192.915 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.662454 0.497700 0.497700 0.497700 0.497700 0.497700
151.8750 58.1430 8.10343 0.437867 0.352401 0.195040 232.320 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.763483
157.5000 58.1430 7.98983 0.439362 0.354373 0.194488 239.827 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-151.8750 58.1430 8.15874 0.440148 0.357239 0.198512 238.091 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-146.2500 58.1430 8.10933 0.439166 0.354951 0.196536 237.623 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-140.6250 58.1430 7.59767 0.435220 0.342894 0.182450 199.189 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.526474 0.472100 0.472100 0.472100 0.472100
-135.0000 58.1430 7.82626 0.441103 0.356449 0.193190 162.186 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.851857 0.385300 0.385300 0.385300 0.385300 0.385300 0.385300 0.385300 0.385300
-118.1250 58.1430 7.33042 0.437177 0.344204 0.178982 247.833 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-112.5000 58.1430 7.68000 0.437594 0.348285 0.186576 242.563 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-106.8750 58.1430 7.67609 0.434250 0.341742 0.183013 238.094 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-101.2500 58.1430 7.44320 0.433800 0.338650 0.177848 241.204 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-33.7500 58.1430 6.92314 0.432600 0.330807 0.165524 247.925 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-28.1250 58.1430 7.05184 0.430784 0.328661 0.166542 243.180 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-22.5000 58.1430 6.21758 0.420520 0.297817 0.137756 240.091 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-16.8750 58.1430 6.92618 0.428811 0.323368 0.161851 242.275 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
-11.2500 58.1430 7.13680 0.432910 0.333768 0.170503 223.379 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.440375 0.241700
-5.6250 58.1430 6.62023 0.428133 0.318305 0.154301 193.863 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.248877 0.190600 0.190600 0.190600
0.0000 52.6065 8.84343 0.452805 0.386531 0.224786 207.791 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.919176 0.309200 0.309200 0.309200
