Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation cec allophane polyvalent
-174.3750 35.9951 0.4808 0.2232 0.2960 0.00000 6.194 1498.0 12.0 0.0000 1.7850 183.40 0.1963 0.0013 0.0025 12.666 0.00029 7.473
-168.7500 35.9951 0.5752 0.1548 0.2700 0.00000 8.174 1499.9 12.0 0.0000 0.3076 35.19 0.0628 0.0000 0.0005 10.135 0.00001 5.979
-163.1250 35.9951 0.5273 0.1938 0.2789 0.00000 7.711 1500.0 12.0 0.0000 0.4364 51.45 0.0929 0.0000 0.0000 12.295 0.00000 7.254
-157.5000 35.9951 0.4424 0.2498 0.3078 0.00000 7.081 1500.0 12.0 0.0000 0.6906 86.33 0.1387 0.0000 0.0000 15.154 0.00000 8.941
-151.8750 35.9951 0.3909 0.2673 0.3419 0.00000 6.337 1500.0 12.0 0.0000 0.9737 127.05 0.1407 0.0000 0.0000 15.337 0.00000 9.049
-146.2500 35.9951 0.4392 0.2369 0.3238 0.00000 6.725 1500.0 12.0 0.0000 0.5853 73.93 0.1162 0.0000 0.0000 14.001 0.00000 8.261
-140.6250 35.9951 0.3914 0.2545 0.3541 0.00000 7.703 1500.0 12.0 0.0000 0.2632 34.56 0.0733 0.0000 0.0000 16.136 0.00000 9.520
-135.0000 35.9951 0.6437 0.1377 0.2187 0.00000 5.348 1500.0 12.0 0.0000 1.0464 111.64 0.1499 0.0000 0.0000 7.300 0.00000 3.465
-129.3750 35.9951 0.5196 0.1963 0.2840 0.00000 5.122 1481.7 12.0 0.0000 1.1500 140.70 0.2346 0.0122 0.0205 10.215 0.00268 3.089
-123.7500 35.9951 0.3551 0.3585 0.2862 0.00000 5.103 1497.7 12.0 0.0000 0.5351 69.11 0.5355 0.0016 0.0018 18.626 0.00034 5.372
-118.1250 35.9951 0.0458 0.6952 0.2590 0.00000 5.104 1500.0 12.0 0.0000 0.4047 58.84 0.4915 0.0000 0.0000 36.119 0.00000 10.427
-112.5000 35.9951 0.1865 0.5164 0.2942 0.00000 5.790 1500.0 12.0 0.0000 0.9113 126.70 0.1899 0.0000 0.0000 28.391 0.00000 16.750
-106.8750 35.9951 0.4359 0.2227 0.3343 0.00000 8.196 1500.0 12.0 0.0000 0.1879 23.74 0.0628 0.0000 0.0000 14.601 0.00000 8.615
-101.2500 35.9951 0.5253 0.1775 0.2972 0.00000 6.226 1494.5 12.0 0.0000 1.3493 162.42 0.1469 0.0036 0.0090 10.098 0.00080 5.958
-95.6250 35.9951 0.4493 0.2561 0.2945 0.00000 5.417 1498.8 12.0 0.0000 3.6596 185.84 0.2579 0.0008 0.0013 13.662 0.00018 7.203
-90.0000 35.9951 0.4839 0.2024 0.3136 0.00000 8.172 1499.9 12.0 0.0000 0.5942 73.05 0.0628 0.0001 0.0009 13.251 0.00001 7.818
-84.3750 35.9951 0.5094 0.1812 0.3093 0.00000 8.166 1499.9 12.0 0.0000 0.2985 36.15 0.0628 0.0001 0.0010 11.859 0.00002 6.997
-78.7500 35.9951 0.4658 0.2102 0.3239 0.00000 8.166 1500.0 12.0 0.0000 0.0896 11.17 0.0628 0.0000 0.0004 13.753 0.00001 8.115
-73.1250 35.9951 0.1537 0.5396 0.3066 0.00000 8.163 1500.0 12.0 0.0000 0.0212 10.00 0.0628 0.0000 0.0000 35.302 0.00000 20.828
-67.5000 35.9951 0.4455 0.2252 0.3291 0.00000 8.171 1500.0 12.0 0.0000 0.0356 10.00 0.0628 0.0000 0.0000 14.739 0.00000 8.696
-61.8750 35.9951 0.4475 0.2610 0.2914 0.00000 5.270 1498.8 12.0 0.0000 1.3751 170.21 0.2951 0.0008 0.0012 13.753 0.00018 5.708
-56.2500 35.9951 0.4304 0.2684 0.3012 0.00000 5.176 1499.0 12.0 0.0000 1.4379 180.39 0.2808 0.0006 0.0010 14.028 0.00014 4.826
-50.6250 35.9951 0.5112 0.2031 0.2857 0.00000 5.566 1499.3 12.0 0.0000 0.9349 111.69 0.1582 0.0004 0.0010 10.966 0.00010 6.470
-45.0000 35.9951 0.6105 0.1599 0.2296 0.00000 5.164 1500.0 12.0 0.0000 1.3937 152.52 0.1899 0.0000 0.0000 8.352 0.00000 2.797
-39.3750 35.9951 0.4812 0.2637 0.2551 0.00000 5.100 1447.7 12.0 0.0000 1.2793 165.61 0.4847 0.0349 0.0411 13.697 0.00768 3.917
-33.7500 35.9951 0.3976 0.3283 0.2731 0.00000 5.101 1499.5 12.0 0.0000 0.4793 60.02 0.6098 0.0003 0.0004 17.053 0.00008 4.891
-28.1250 35.9951 0.4339 0.2700 0.2925 0.00000 5.110 1483.1 12.0 0.0000 0.7294 92.88 0.4652 0.0113 0.0135 14.034 0.00248 4.115
-22.5000 35.9951 0.5126 0.2102 0.2771 0.00000 5.114 1487.6 12.0 0.0000 3.0426 181.65 0.2778 0.0083 0.0125 10.929 0.00182 3.238
-16.8750 35.9951 0.5251 0.1999 0.2749 0.00000 5.116 1492.1 12.0 0.0000 2.6441 178.99 0.2365 0.0053 0.0089 10.399 0.00117 3.101
-11.2500 35.9951 0.5353 0.1672 0.2974 0.00000 5.878 1495.5 12.0 0.0000 1.6959 179.38 0.1214 0.0030 0.0091 9.258 0.00065 5.462
-5.6250 35.9951 0.4733 0.2213 0.3052 0.00000 5.353 1498.5 12.0 0.0000 1.3469 165.99 0.1968 0.0010 0.0019 11.740 0.00022 5.619
5.6250 30.4576 0.4662 0.2175 0.3161 0.00000 8.163 1500.0 12.0 0.0000 0.1686 20.93 0.0628 0.0000 0.0000 14.228 0.00000 8.395
11.2500 30.4576 0.4722 0.2653 0.2625 0.00000 5.771 1493.4 12.0 0.0000 3.7970 182.05 0.3761 0.0044 0.0058 14.561 0.00097 8.591
16.8750 30.4576 0.6006 0.1490 0.2503 0.00000 8.017 1500.0 12.0 0.0000 1.3445 149.89 0.0767 0.0000 0.0000 9.654 0.00000 5.696
22.5000 30.4576 0.4978 0.2036 0.2987 0.00000 8.115 1500.0 12.0 0.0000 0.3405 41.21 0.0691 0.0000 0.0000 13.273 0.00000 7.831
28.1250 30.4576 0.4388 0.2365 0.3247 0.00000 8.153 1500.0 12.0 0.0000 0.2230 28.19 0.0628 0.0000 0.0000 15.460 0.00000 9.122
33.7500 30.4576 0.4805 0.2123 0.3072 0.00000 8.077 1500.0 12.0 0.0000 0.1921 23.56 0.0783 0.0000 0.0000 13.807 0.00000 8.146
39.3750 30.4576 0.4494 0.2357 0.3149 0.00000 7.992 1500.0 12.0 0.0000 0.2483 31.06 0.0951 0.0000 0.0000 15.239 0.00000 8.991
45.0000 30.4576 0.6150 0.1401 0.2449 0.00000 8.098 1500.0 12.0 0.0000 0.4213 46.44 0.0649 0.0000 0.0000 9.126 0.00000 5.384
50.6250 30.4576 0.4926 0.1958 0.3115 0.00000 8.171 1499.7 12.0 0.0000 0.5515 67.44 0.0628 0.0002 0.0025 12.815 0.00004 7.561
56.2500 30.4576 0.2784 0.3743 0.3446 0.00000 8.163 1500.0 12.0 0.0000 0.5327 73.02 0.0628 0.0000 0.0004 24.483 0.00001 14.445
61.8750 30.4576 0.4951 0.1995 0.2954 0.00000 5.518 1500.0 12.0 0.0000 4.0892 179.50 0.3479 0.0000 0.0000 10.729 0.00000 6.330
84.3750 30.4576 0.4731 0.2133 0.3135 0.00000 8.173 1499.8 12.0 0.0000 0.3617 44.71 0.0628 0.0001 0.0018 13.965 0.00003 8.240
90.0000 30.4576 0.4433 0.2431 0.3136 0.00000 7.864 1499.8 12.0 0.0000 1.5568 188.08 0.1024 0.0001 0.0004 15.583 0.00002 9.194
95.6250 30.4576 0.3712 0.2978 0.3309 0.00000 7.300 1500.0 12.0 0.0000 0.8451 110.61 0.1622 0.0000 0.0000 18.353 0.00000 10.828
101.2500 30.4576 0.5007 0.2128 0.2865 0.00000 8.090 1500.0 12.0 0.0000 0.3523 42.27 0.0767 0.0000 0.0000 13.851 0.00000 8.172
106.8750 30.4576 0.5645 0.1547 0.2808 0.00000 8.171 1499.9 12.0 0.0000 0.1846 21.38 0.0628 0.0001 0.0012 10.124 0.00002 5.973
112.5000 30.4576 0.4132 0.2583 0.3285 0.00000 8.164 1499.9 12.0 0.0000 0.0695 10.00 0.0628 0.0001 0.0007 16.897 0.00001 9.969
118.1250 30.4576 0.4119 0.2559 0.3318 0.00000 8.167 1499.9 12.0 0.0000 0.0453 10.00 0.0628 0.0001 0.0011 16.747 0.00002 9.881
123.7500 30.4576 0.4248 0.2500 0.3252 0.00000 7.118 1498.4 12.0 0.0000 0.6041 77.08 0.1491 0.0010 0.0025 15.202 0.00023 8.969
129.3750 30.4576 0.3652 0.2983 0.3365 0.00000 5.605 1498.5 12.0 0.0000 1.2085 159.45 0.2532 0.0010 0.0016 16.157 0.00022 9.533
135.0000 30.4576 0.4426 0.2280 0.3294 0.00000 5.643 1490.7 12.0 0.0000 1.8673 192.55 0.1840 0.0062 0.0125 12.388 0.00137 7.309
140.6250 30.4576 0.4550 0.2341 0.3109 0.00000 5.444 1487.8 12.0 0.0000 1.8878 190.35 0.2315 0.0081 0.0138 12.511 0.00179 6.845
146.2500 30.4576 0.4321 0.2509 0.3161 0.00000 8.116 1500.0 12.0 0.0000 0.1867 23.54 0.0659 0.0000 0.0000 16.364 0.00000 9.655
151.8750 30.4576 0.4236 0.2422 0.3270 0.00000 8.163 1500.0 12.0 0.0000 0.1323 16.74 0.0628 0.0000 0.0000 15.842 0.00000 9.347
163.1250 30.4576 0.4786 0.2083 0.3131 0.00000 8.163 1499.7 12.0 0.0000 0.9003 110.97 0.0628 0.0002 0.0025 13.629 0.00004 8.041
168.7500 30.4576 0.4479 0.2324 0.3197 0.00000 8.166 1499.8 12.0 0.0000 1.4350 180.16 0.0628 0.0001 0.0016 15.205 0.00003 8.971
174.3750 30.4576 0.4906 0.2095 0.2999 0.00000 8.096 1500.0 12.0 0.0000 0.5313 64.58 0.0711 0.0000 0.0000 13.640 0.00000 8.047
180.0000 30.4576 0.5886 0.1540 0.2575 0.00000 8.164 1500.0 12.0 0.0000 0.2427 27.36 0.0628 0.0000 0.0000 10.073 0.00000 5.943
-174.3750 30.4576 0.5366 0.1916 0.2718 0.00000 7.711 1500.0 12.0 0.0000 0.5511 64.38 0.1108 0.0000 0.0000 12.152 0.00000 7.170
-168.7500 30.4576 0.4803 0.2211 0.2986 0.00000 7.761 1500.0 12.0 0.0000 0.5961 72.77 0.1167 0.0000 0.0000 14.070 0.00000 8.301
-163.1250 30.4576 0.4901 0.2144 0.2955 0.00000 7.892 1500.0 12.0 0.0000 0.8428 102.21 0.0973 0.0000 0.0000 13.768 0.00000 8.123
-157.5000 30.4576 0.4089 0.2569 0.3342 0.00000 7.666 1500.0 12.0 0.0000 1.0126 130.49 0.1081 0.0000 0.0000 16.242 0.00000 9.583
-151.8750 30.4576 0.4333 0.2446 0.3219 0.00000 7.721 1500.0 12.0 0.0000 0.4506 57.01 0.1133 0.0000 0.0000 15.528 0.00000 9.161
-146.2500 30.4576 0.4883 0.1968 0.3145 0.00000 8.171 1500.0 12.0 0.0000 0.0473 10.00 0.0628 0.0000 0.0000 12.881 0.00000 7.600
-140.6250 30.4576 0.3899 0.2793 0.3307 0.00000 6.762 1499.7 12.0 0.0000 0.8424 109.36 0.1739 0.0002 0.0005 16.550 0.00005 9.765
-135.0000 30.4576 0.4912 0.2447 0.2641 0.00000 5.131 1495.4 12.0 0.0000 1.9403 179.92 0.3322 0.0031 0.0043 12.743 0.00068 3.940
-129.3750 30.4576 0.3553 0.3695 0.2749 0.00000 5.371 1456.3 12.0 0.0000 1.4321 195.69 0.5478 0.0291 0.0329 19.633 0.00641 9.651
-118.1250 30.4576 0.0430 0.6990 0.2580 0.00000 5.142 1500.0 12.0 0.0000 0.9559 139.06 0.5033 0.0000 0.0000 36.434 0.00000 11.580
-112.5000 30.4576 0.0505 0.6508 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.1531 22.64 0.0628 0.0000 0.0000 42.570 0.00000 25.116
-106.8750 30.4576 0.1877 0.4973 0.3128 0.00000 8.163 1500.0 12.0 0.0000 0.1920 26.95 0.0628 0.0000 0.0000 32.532 0.00000 19.194
-101.2500 30.4576 0.3699 0.3425 0.2875 0.00000 6.797 1492.9 12.0 0.0000 3.7850 194.02 0.3290 0.0048 0.0066 20.349 0.00105 12.006
-95.6250 30.4576 0.5695 0.1775 0.2530 0.00000 7.501 1500.0 12.0 0.0000 1.4523 164.90 0.1201 0.0000 0.0000 11.094 0.00000 6.545
-90.0000 30.4576 0.5027 0.2058 0.2915 0.00000 8.100 1500.0 12.0 0.0000 0.2992 35.98 0.0693 0.0000 0.0000 13.408 0.00000 7.911
-84.3750 30.4576 0.4313 0.2466 0.3221 0.00000 8.172 1500.0 12.0 0.0000 0.2096 26.56 0.0628 0.0000 0.0000 16.140 0.00000 9.522
-78.7500 30.4576 0.4795 0.2109 0.3095 0.00000 8.103 1500.0 12.0 0.0000 0.1509 18.54 0.0690 0.0000 0.0003 13.742 0.00001 8.108
-73.1250 30.4576 0.4044 0.2650 0.3306 0.00000 7.956 1499.9 12.0 0.0000 0.3054 39.37 0.0946 0.0001 0.0003 17.097 0.00001 10.087
-67.5000 30.4576 0.4247 0.2434 0.3319 0.00000 7.508 1499.8 12.0 0.0000 0.7665 97.95 0.1269 0.0001 0.0004 15.223 0.00003 8.982
-61.8750 30.4576 0.4194 0.2695 0.3111 0.00000 6.619 1499.9 12.0 0.0000 0.9992 126.53 0.2021 0.0001 0.0001 15.799 0.00001 9.322
-56.2500 30.4576 0.4482 0.2623 0.2894 0.00000 6.093 1500.0 12.0 0.0000 0.8069 99.55 0.2503 0.0000 0.0000 14.772 0.00000 8.716
-50.6250 30.4576 0.4509 0.2475 0.3016 0.00000 6.599 1500.0 12.0 0.0000 0.2574 31.93 0.1916 0.0000 0.0000 14.486 0.00000 8.547
-45.0000 30.4576 0.4501 0.2548 0.2951 0.00000 6.063 1500.0 12.0 0.0000 0.4168 51.54 0.2229 0.0000 0.0000 14.312 0.00000 8.444
-39.3750 30.4576 0.5076 0.2801 0.2123 0.00000 5.100 1480.8 12.0 0.0000 2.8006 177.36 0.6415 0.0128 0.0138 14.547 0.00282 4.160
-33.7500 30.4576 0.3865 0.3565 0.2569 0.00000 5.101 1476.5 12.0 0.0000 2.8636 194.24 0.7072 0.0157 0.0165 18.519 0.00345 5.306
-28.1250 30.4576 0.3982 0.3159 0.2841 0.00000 5.214 1500.0 12.0 0.0000 1.1826 148.73 0.5277 0.0000 0.0000 16.565 0.00000 6.171
-22.5000 30.4576 0.4292 0.2714 0.2989 0.00000 5.609 1500.0 12.0 0.0000 1.5281 187.65 0.3083 0.0000 0.0000 14.703 0.00000 8.675
-16.8750 30.4576 0.4470 0.2432 0.3098 0.00000 6.609 1500.0 12.0 0.0000 0.6071 75.81 0.1791 0.0000 0.0000 14.246 0.00001 8.405
5.6250 24.9199 0.0498 0.6515 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.2879 42.59 0.0628 0.0000 0.0000 42.617 0.00000 25.144
11.2500 24.9199 0.4439 0.2390 0.3171 0.00000 8.167 1499.8 12.0 0.0000 0.7482 93.97 0.0628 0.0001 0.0018 15.636 0.00003 9.226
16.8750 24.9199 0.5865 0.1615 0.2520 0.00000 8.031 1499.8 12.0 0.0000 2.7341 168.73 0.1036 0.0001 0.0004 10.470 0.00002 6.177
22.5000 24.9199 0.4870 0.2135 0.2995 0.00000 8.155 1500.0 12.0 0.0000 0.5258 64.02 0.0660 0.0000 0.0000 13.961 0.00000 8.237
28.1250 24.9199 0.3427 0.2970 0.3603 0.00000 8.182 1500.0 12.0 0.0000 0.0931 12.53 0.0677 0.0000 0.0000 19.451 0.00000 11.476
33.7500 24.9199 0.3870 0.2772 0.3357 0.00000 7.983 1500.0 12.0 0.0000 0.3505 45.67 0.1295 0.0000 0.0000 17.917 0.00000 10.571
39.3750 24.9199 0.4118 0.2803 0.3079 0.00000 7.221 1500.0 12.0 0.0000 0.9209 116.81 0.2488 0.0000 0.0000 17.178 0.00000 10.135
45.0000 24.9199 0.4948 0.2214 0.2837 0.00000 7.927 1500.0 12.0 0.0000 1.2051 144.82 0.1100 0.0000 0.0000 14.256 0.00000 8.411
50.6250 24.9199 0.4298 0.2520 0.3182 0.00000 7.976 1497.7 12.0 0.0000 1.3452 170.76 0.1252 0.0015 0.0045 16.280 0.00033 9.605
56.2500 24.9199 0.1750 0.4719 0.3528 0.00000 8.164 1500.0 12.0 0.0000 0.3089 44.53 0.0628 0.0000 0.0000 30.872 0.00000 18.215
61.8750 24.9199 0.5666 0.0854 0.3380 0.00000 8.163 1500.0 12.0 0.0000 0.4713 55.78 0.0628 0.0000 0.0000 5.587 0.00000 3.296
67.5000 24.9199 0.5666 0.0854 0.3380 0.00000 8.163 1500.0 12.0 0.0000 0.6715 79.48 0.0628 0.0000 0.0000 5.588 0.00000 3.297
73.1250 24.9199 0.5666 0.0854 0.3380 0.00000 8.163 1500.0 12.0 0.0000 0.7684 90.95 0.0628 0.0000 0.0000 5.587 0.00000 3.296
78.7500 24.9199 0.4799 0.1731 0.3391 0.00000 8.163 1499.8 12.0 0.0000 0.3789 46.97 0.0628 0.0001 0.0019 11.323 0.00003 6.680
84.3750 24.9199 0.3462 0.3343 0.3193 0.00000 7.717 1499.7 12.0 0.0000 1.9069 197.41 0.2074 0.0002 0.0004 21.212 0.00005 12.515
90.0000 24.9199 0.4938 0.2298 0.2764 0.00000 7.210 1499.8 12.0 0.0000 2.0955 179.65 0.1955 0.0002 0.0003 14.069 0.00003 8.301
95.6250 24.9199 0.3352 0.3353 0.3296 0.00000 6.881 1500.0 12.0 0.0000 1.0395 138.21 0.2812 0.0000 0.0000 20.043 0.00000 11.825
101.2500 24.9199 0.3974 0.2726 0.3300 0.00000 7.902 1500.0 12.0 0.0000 0.3038 39.27 0.1139 0.0000 0.0000 17.521 0.00000 10.337
106.8750 24.9199 0.6154 0.1453 0.2393 0.00000 8.063 1500.0 12.0 0.0000 0.1903 20.90 0.0800 0.0000 0.0001 9.441 0.00000 5.570
112.5000 24.9199 0.4361 0.2559 0.3080 0.00000 8.032 1499.7 12.0 0.0000 0.2136 26.80 0.1022 0.0002 0.0007 16.591 0.00004 9.789
118.1250 24.9199 0.5334 0.1967 0.2699 0.00000 7.696 1499.6 12.0 0.0000 0.4024 47.06 0.1176 0.0003 0.0008 12.460 0.00006 7.352
123.7500 24.9199 0.4237 0.2793 0.2970 0.00000 5.507 1499.2 12.0 0.0000 1.4414 180.95 0.3013 0.0005 0.0008 15.008 0.00012 8.855
129.3750 24.9199 0.3475 0.3265 0.3259 0.00000 7.852 1500.0 12.0 0.0000 0.3573 47.14 0.1374 0.0000 0.0001 20.913 0.00000 12.339
135.0000 24.9199 0.4636 0.2186 0.3179 0.00000 8.168 1500.0 12.0 0.0000 0.0475 10.00 0.0628 0.0000 0.0000 14.303 0.00000 8.439
140.6250 24.9199 0.3899 0.2798 0.3303 0.00000 8.173 1500.0 12.0 0.0000 0.0610 10.00 0.0628 0.0000 0.0000 18.316 0.00000 10.806
146.2500 24.9199 0.3388 0.3168 0.3441 0.00000 8.169 1500.0 12.0 0.0000 0.1054 14.10 0.0628 0.0000 0.0000 20.734 0.00000 12.233
157.5000 24.9199 0.4984 0.1536 0.3396 0.00000 8.163 1500.0 12.0 0.0000 0.3728 45.78 0.0628 0.0000 0.0002 10.046 0.00000 5.927
163.1250 24.9199 0.5278 0.1834 0.2888 0.00000 8.170 1499.9 12.0 0.0000 0.7575 89.81 0.0628 0.0001 0.0009 12.001 0.00002 7.081
168.7500 24.9199 0.4534 0.2310 0.3156 0.00000 8.164 1500.0 12.0 0.0000 0.3723 46.50 0.0628 0.0000 0.0004 15.113 0.00001 8.917
174.3750 24.9199 0.4540 0.2400 0.3059 0.00000 7.536 1500.0 12.0 0.0000 0.7601 94.39 0.1840 0.0000 0.0000 15.040 0.00000 8.874
180.0000 24.9199 0.4162 0.2906 0.2932 0.00000 6.411 1500.0 12.0 0.0000 1.4597 183.27 0.3564 0.0000 0.0000 16.769 0.00000 9.894
-174.3750 24.9199 0.4374 0.2788 0.2837 0.00000 6.219 1500.0 12.0 0.0000 1.2006 148.41 0.3771 0.0000 0.0000 15.855 0.00000 9.355
-168.7500 24.9199 0.4371 0.2620 0.3009 0.00000 7.134 1500.0 12.0 0.0000 1.0579 132.06 0.2366 0.0000 0.0000 15.955 0.00000 9.413
-163.1250 24.9199 0.5667 0.1688 0.2645 0.00000 8.171 1500.0 12.0 0.0000 0.5822 66.67 0.0628 0.0000 0.0000 11.045 0.00000 6.517
-157.5000 24.9199 0.3853 0.2869 0.3278 0.00000 7.993 1499.9 12.0 0.0000 0.7662 99.50 0.1275 0.0001 0.0003 18.552 0.00002 10.946
-151.8750 24.9199 0.3178 0.3354 0.3469 0.00000 8.169 1500.0 12.0 0.0000 0.0578 10.00 0.0628 0.0000 0.0000 21.949 0.00000 12.950
-146.2500 24.9199 0.2143 0.4439 0.3418 0.00000 8.169 1500.0 12.0 0.0000 0.0765 10.79 0.0628 0.0000 0.0000 29.052 0.00000 17.141
-140.6250 24.9199 0.4062 0.2938 0.3001 0.00000 6.399 1498.6 12.0 0.0000 1.0836 137.52 0.3071 0.0009 0.0013 16.938 0.00021 9.993
-135.0000 24.9199 0.3566 0.3815 0.2619 0.00000 5.218 1489.8 12.0 0.0000 1.8072 193.46 0.6840 0.0068 0.0072 20.012 0.00150 7.516
-101.2500 24.9199 0.3473 0.3206 0.3321 0.00000 8.167 1499.8 12.0 0.0000 1.1334 150.11 0.0628 0.0001 0.0016 20.982 0.00003 12.379
-95.6250 24.9199 0.4741 0.2146 0.3113 0.00000 8.152 1499.9 12.0 0.0000 0.3263 40.25 0.0633 0.0000 0.0006 14.026 0.00001 8.275
-90.0000 24.9199 0.6304 0.1314 0.2382 0.00000 8.165 1500.0 12.0 0.0000 0.3169 34.49 0.0628 0.0000 0.0002 8.594 0.00000 5.071
-84.3750 24.9199 0.5072 0.2035 0.2892 0.00000 8.106 1500.0 12.0 0.0000 0.1939 23.23 0.0777 0.0000 0.0000 13.265 0.00000 7.826
-78.7500 24.9199 0.4931 0.2143 0.2926 0.00000 8.045 1500.0 12.0 0.0000 0.2395 28.95 0.0928 0.0000 0.0000 13.911 0.00000 8.207
-73.1250 24.9199 0.4908 0.2105 0.2987 0.00000 8.084 1500.0 12.0 0.0000 0.1936 23.51 0.0813 0.0000 0.0000 13.700 0.00000 8.083
-67.5000 24.9199 0.4616 0.2372 0.3012 0.00000 7.768 1500.0 12.0 0.0000 0.8564 105.66 0.1424 0.0000 0.0000 15.103 0.00000 8.911
-61.8750 24.9199 0.4231 0.2973 0.2797 0.00000 6.054 1500.0 12.0 0.0000 0.9378 116.47 0.4530 0.0000 0.0000 16.688 0.00000 9.846
-56.2500 24.9199 0.4646 0.2491 0.2863 0.00000 6.859 1500.0 12.0 0.0000 0.3827 46.75 0.2927 0.0000 0.0000 14.868 0.00000 8.772
-50.6250 24.9199 0.4652 0.2544 0.2803 0.00000 6.152 1500.0 12.0 0.0000 0.4709 57.31 0.3508 0.0000 0.0000 14.394 0.00000 8.492
-45.0000 24.9199 0.4341 0.3219 0.2440 0.00000 5.120 1500.0 12.0 0.0000 1.7700 181.55 0.6690 0.0000 0.0000 16.748 0.00000 5.046
-39.3750 24.9199 0.4635 0.2695 0.2670 0.00000 5.293 1473.4 12.0 0.0000 2.8645 189.30 0.3996 0.0177 0.0225 14.225 0.00390 6.155
-33.7500 24.9199 0.2888 0.4150 0.2955 0.00000 6.705 1500.0 12.0 0.0000 2.0078 199.88 0.3925 0.0000 0.0000 24.484 0.00000 14.446
-22.5000 24.9199 0.4073 0.2600 0.3258 0.00000 8.163 1500.0 12.0 0.0000 0.1676 21.36 0.0628 0.0000 0.0000 17.008 0.00000 10.035
11.2500 19.3822 0.4432 0.2354 0.3214 0.00000 8.165 1499.9 12.0 0.0000 0.7674 96.63 0.0628 0.0001 0.0011 15.400 0.00002 9.086
16.8750 19.3822 0.6117 0.1486 0.2397 0.00000 8.159 1500.0 12.0 0.0000 1.0565 116.30 0.0636 0.0000 0.0003 9.719 0.00001 5.734
22.5000 19.3822 0.3966 0.2846 0.3188 0.00000 7.845 1500.0 12.0 0.0000 1.0909 140.20 0.1884 0.0000 0.0000 18.221 0.00000 10.750
28.1250 19.3822 0.3653 0.3421 0.2926 0.00000 7.586 1500.0 12.0 0.0000 1.1824 152.02 0.3591 0.0000 0.0000 21.511 0.00000 12.692
33.7500 19.3822 0.5055 0.2591 0.2354 0.00000 6.053 1499.2 12.0 0.0000 2.4937 174.45 0.4333 0.0005 0.0006 14.542 0.00011 8.580
39.3750 19.3822 0.4452 0.2952 0.2596 0.00000 5.928 1497.8 12.0 0.0000 2.7540 182.85 0.4251 0.0015 0.0018 16.407 0.00032 9.680
45.0000 19.3822 0.4123 0.3226 0.2651 0.00000 5.665 1491.5 12.0 0.0000 2.4137 188.29 0.4932 0.0057 0.0067 17.559 0.00125 10.360
50.6250 19.3822 0.3209 0.3342 0.3437 0.00000 8.172 1499.9 12.0 0.0000 0.1494 20.13 0.0628 0.0001 0.0011 21.879 0.00002 12.909
56.2500 19.3822 0.1763 0.4756 0.3475 0.00000 8.163 1499.9 12.0 0.0000 0.2764 39.71 0.0628 0.0000 0.0005 31.110 0.00001 18.355
78.7500 19.3822 0.4004 0.2675 0.3253 0.00000 8.163 1500.0 12.0 0.0000 0.2176 27.82 0.0628 0.0000 0.0000 17.500 0.00000 10.325
84.3750 19.3822 0.3206 0.3349 0.3422 0.00000 8.167 1500.0 12.0 0.0000 0.1757 23.62 0.0628 0.0000 0.0000 21.917 0.00000 12.931
90.0000 19.3822 0.3590 0.3678 0.2731 0.00000 5.854 1498.7 12.0 0.0000 3.0784 191.75 0.5647 0.0009 0.0010 20.325 0.00019 11.991
95.6250 19.3822 0.4036 0.3545 0.2419 0.00000 5.166 1500.0 12.0 0.0000 2.9942 184.07 0.6914 0.0000 0.0000 18.517 0.00000 6.226
101.2500 19.3822 0.4614 0.2922 0.2463 0.00000 5.556 1500.0 12.0 0.0000 2.0180 179.34 0.5347 0.0000 0.0000 15.765 0.00000 9.302
106.8750 19.3822 0.4349 0.2916 0.2735 0.00000 5.786 1500.0 12.0 0.0000 0.5319 65.45 0.5056 0.0000 0.0000 16.025 0.00000 9.455
112.5000 19.3822 0.4128 0.3126 0.2746 0.00000 5.439 1500.0 12.0 0.0000 1.0008 124.54 0.4782 0.0000 0.0000 16.701 0.00000 9.075
118.1250 19.3822 0.3597 0.3383 0.3020 0.00000 5.332 1499.0 12.0 0.0000 1.0497 136.20 0.4498 0.0007 0.0008 17.916 0.00014 8.286
123.7500 19.3822 0.3689 0.3779 0.2531 0.00000 5.170 1496.5 12.0 0.0000 1.0159 128.27 0.7180 0.0023 0.0024 19.743 0.00051 6.692
129.3750 19.3822 0.1371 0.5230 0.3399 0.00000 8.163 1500.0 12.0 0.0000 0.0600 10.00 0.0628 0.0000 0.0000 34.210 0.00000 20.184
157.5000 19.3822 0.5182 0.1805 0.3012 0.00000 8.163 1500.0 12.0 0.0000 0.7091 85.08 0.0628 0.0000 0.0000 11.810 0.00000 6.968
163.1250 19.3822 0.5041 0.2063 0.2896 0.00000 8.138 1499.9 12.0 0.0000 0.7531 90.41 0.0791 0.0001 0.0005 13.470 0.00002 7.947
168.7500 19.3822 0.5450 0.1914 0.2636 0.00000 7.639 1500.0 12.0 0.0000 0.9342 108.14 0.1747 0.0000 0.0000 12.082 0.00000 7.128
174.3750 19.3822 0.4831 0.2656 0.2513 0.00000 5.999 1499.9 12.0 0.0000 1.7538 177.93 0.4263 0.0001 0.0001 14.848 0.00001 8.760
