 Wavelength    Flux  
0.26602203002141456 0.0024407005027246888
0.2663656268949313 0.0025662548098067586
0.2667096675618117 0.001400778179312543
0.2670541525952638 0.0016280648703071376
0.2673990825692364 0.0036004959533965505
0.2677444580584192 0.002334284004423077
0.2680902796382444 0.002496590314759046
0.2684365478848874 0.005652706028055372
0.2687832633752679 0.004897344111109173
0.26913042668705056 0.0033849144156815124
0.26947803839864626 0.001809997980712612
0.26982609908921296 0.0022453274317091386
0.27017460933865667 0.0038484066830127527
0.27052356972763236 0.0032261508638167405
0.270872980837545 0.002389955349189414
0.2712228432505507 0.0020597285550601648
0.27157315754955713 0.0013717384832407074
0.2719239243182251 0.0005642753901653833
0.2722751441409692 0.001009617567666332
0.2726268176029589 0.0012829965985438866
0.2729789452901195 0.0020510159110171122
0.273331527789133 0.0010949918301501437
0.2736845656874392 0.001149308784288487
0.2740380595732367 0.001446538829289047
0.2743920100354837 0.0010087100695364897
0.27474641766389923 0.0018868246330193564
0.275101283048964 0.0017897004956529048
0.27545660678192124 0.0014535416612274702
0.27581238945477804 0.0023757129267266233
0.276168631660306 0.002408495796607147
0.2765253339920424 0.0035489748712933438
0.2768824970442911 0.002270750074729889
0.2772401214121236 0.0026511635666150047
0.2775982076913801 0.002234213356809224
0.27795675647867013 0.0011556727009988598
0.2783157683713741 0.0019450302709024803
0.2786752439676438 0.0022518660917177032
0.2790351838664037 0.0019148328011311551
0.27939558866735176 0.000904507313852171
0.2797564589709607 0.0007695894517203936
0.28011779537847853 0.0009811910327971738
0.2804795984919301 0.0013784304486260568
0.2808418689141177 0.0026732491043017304
0.28120460724862234 0.0025791159403534417
0.2815678140998044 0.0036719414972357866
0.28193149007280505 0.0041987233625117625
0.282295635773547 0.002954404682559937
0.28266025180873555 0.003219304357563851
0.28302533878585967 0.0028696811742892794
0.283390897313193 0.002017863389139184
0.28375692799979474 0.0022461310837489446
0.28412343145551083 0.0019481330070371785
0.2844904082909748 0.0013348431566559665
0.2848578591176091 0.0009277817030334279
0.2852257845476256 0.00026826337193158924
0.28559418519402713 0.0010152127908764068
0.28596306167060814 0.0015570763271963261
0.2863324145919561 0.0020294106827719073
0.2867022445734519 0.0023258882172350268
0.28707255223127165 0.003166337124401198
0.28744333818238704 0.0029776345848614282
0.28781460304456685 0.00317531478197491
0.28818634743637767 0.0021166878217076033
